timestamp,jetson_vdd_cpu_gpu_cv_mw,jetson_gpu_usage_percent,jetson_board_temperature_celsius,jetson_vdd_in_mw,jetson_cpu_usage_percent,jetson_ram_usage_mb
2025-01-13 20:25:23,3988,0,39.731,4931,13.375,54913
2025-01-13 20:25:24,3988,0,39.687,4931,13.25,54911
2025-01-13 20:25:25,3988,0,39.6808,4931,13.5,54911
2025-01-13 20:25:26,3988,0,39.7374,4931,13.125,54911
2025-01-13 20:25:27,3988,0,39.7684,4931,13.125,54911
2025-01-13 20:25:28,3988,0,39.806,4931,13.25,54911
2025-01-13 20:25:29,3988,0,39.6808,4931,12.75,54911
2025-01-13 20:25:30,3988,0,39.6682,4931,13.625,54911
2025-01-13 20:25:31,3988,0,39.7184,5032,13.75,54911
2025-01-13 20:25:32,3988,0,39.7182,5032,13.0,54911
2025-01-13 20:25:33,3988,0,39.7558,4931,13.5,54911
2025-01-13 20:25:34,3988,0,39.6498,4931,13.125,54911
2025-01-13 20:25:35,3988,0,39.7872,4931,13.25,54911
2025-01-13 20:25:36,3988,0,39.668600000000005,4931,13.125,54911
2025-01-13 20:25:37,3988,0,39.7496,4931,13.25,54911
2025-01-13 20:25:38,3988,0,39.7182,4931,13.0,54911
2025-01-13 20:25:39,3988,0,39.7436,4931,13.375,54911
2025-01-13 20:25:40,3988,0,39.7808,4931,13.5,54912
2025-01-13 20:25:41,3988,0,39.6996,5032,13.625,54921
2025-01-13 20:25:42,3988,0,39.8558,5032,13.25,54922
2025-01-13 20:25:43,3988,0,39.662200000000006,5032,13.25,54923
2025-01-13 20:25:44,3988,0,39.7622,5032,13.0,54924
2025-01-13 20:25:45,3988,0,39.787,5032,13.375,54924
